# list2_planets: Gaia Wobble Bet, list built from MANIFEST 0.19
# date 2026-09-25
# git 3e128b1bfb6307d10ea729ae131533238e9160dd
# population: Gaia DR3, parallax_over_error >= 10, 1488768 candidate stars
# score: P_A * P(m2<13 MJ), ms_offset < 0.2 (an ordering score, not a calibrated probability)
# rank_new skips known DR3 orbit <80 MJ, known planets and Gaia neighbours within 2.0 arcsec
# the frozen bet is rank_new <= 100
rank_new,source_id,score,p_a,p_m2_lt13,rank_raw,ms_offset,known_dr3_orbit80,known_dr3_orbit_any,dr3_acceleration,known_planet,neighbour_2arcsec
943,3731949653894108032,0.36422291,0.5690983,0.64,1173,-0.159834,False,False,True,False,False
944,3482765551281619456,0.36417784,0.36417784,1,1174,0.166369,False,False,False,False,False
945,4851425908866023808,0.36374272,0.36374272,1,1175,0.066355,False,False,False,False,False
946,6654401674482699776,0.36358624,0.43284076,0.84,1176,-0.173446,False,False,False,False,False
947,1088141891566728448,0.36358202,0.45447752,0.8,1177,0.061659,False,False,False,False,False
948,2344456143890223744,0.36338418,0.36338418,1,1178,0.081464,False,False,False,False,False
949,1940584323054654592,0.36334026,0.36334026,1,1179,-0.885569,False,False,False,False,False
950,1368977296108348416,0.36313214,0.47780545,0.76,1180,0.11453,False,False,False,False,False
951,1330465939272409088,0.36308314,0.39465559,0.92,1183,-0.373558,False,False,False,False,False
952,5388322689453801600,0.36291586,0.37803735,0.96,1185,0.028689,False,False,False,False,False
953,6590982599703346048,0.36268319,0.36268319,1,1186,0.137074,False,False,False,False,False
954,5427846288483704960,0.36255893,0.56649833,0.64,1188,0.098981,False,False,False,False,False
955,6890278254718505344,0.36248916,0.36248916,1,1189,-0.082365,False,False,False,False,False
956,3197623290976364544,0.36247268,0.75515143,0.48,1190,-0.136642,False,False,False,False,False
957,1002828276107025024,0.36211988,0.50294428,0.72,1192,0.164169,False,False,False,False,False
958,5877870316092646912,0.3620933,0.3620933,1,1193,-0.536618,False,False,True,False,False
959,3574544054595125760,0.361891,0.47617237,0.76,1194,-0.184004,False,False,False,False,False
960,2662511150902343424,0.36183588,0.53211158,0.68,1195,0.071168,False,False,True,False,False
961,3538891462352289536,0.36150761,0.36150761,1,1197,-0.238034,False,False,False,False,False
962,3603109950799008512,0.36117035,0.36117035,1,1199,0.139612,False,False,False,False,False
963,2198947565358151424,0.3606754,0.53040501,0.68,1202,-0.514217,False,False,False,False,False
964,1543006072409943552,0.36061083,0.4292986,0.84,1203,-0.287459,False,False,False,False,False
965,5111424640348386944,0.36047488,0.36047488,1,1204,-0.048382,False,False,False,False,False
966,2803598863780120192,0.36036989,0.36036989,1,1205,-0.165926,False,False,False,False,False
967,759503913337807488,0.36014329,0.69258326,0.52,1206,-0.069386,False,False,True,False,False
968,6521993119846636800,0.36005784,0.36005784,1,1207,-0.074016,False,False,False,False,False
969,6390641170121520640,0.35998927,0.35998927,1,1208,-0.050447,False,False,False,False,False
970,5454151657496435328,0.35996066,0.69223204,0.52,1209,0.016395,False,False,False,False,False
971,3278325004913943808,0.35986195,0.35986195,1,1210,-0.40529,False,False,False,False,False
972,6173812151364882688,0.35984609,0.35984609,1,1211,-0.576894,False,False,False,False,False
973,5101910390137493376,0.35957048,0.37455259,0.96,1212,0.196364,False,False,False,False,False
974,1461507384337635840,0.35932897,0.35932897,1,1213,-0.598753,False,False,False,False,False
975,218208837131187840,0.35921182,0.42763312,0.84,1215,0.173195,False,False,False,False,False
976,778671836983752960,0.35898346,0.52791686,0.68,1217,-0.099288,False,False,False,False,False
977,3893155448850571776,0.35890314,0.35890314,1,1218,-0.38104,False,False,False,False,False
978,3920292873292057472,0.35887214,0.35887214,1,1219,-0.280266,False,False,False,False,False
979,5631222988630332032,0.35883775,0.35883775,1,1220,0.010933,False,False,False,False,False
980,5312052595808784384,0.35876135,0.64064527,0.56,1221,-0.034322,False,False,False,False,False
981,2043638077597042560,0.35869869,0.68980518,0.52,1222,-0.055544,False,False,False,False,False
982,2547848786958939136,0.35809614,0.55952522,0.64,1224,-0.069428,False,False,True,False,False
983,2397718857961189248,0.3579479,0.44743488,0.8,1225,-0.432749,False,False,False,False,False
984,4289793067314163072,0.35775036,0.5962506,0.6,1227,-0.582596,False,False,False,False,False
985,6455505071897126656,0.35761679,0.59602799,0.6,1228,-0.238028,False,False,True,False,False
986,439533660155414400,0.35755471,0.63849056,0.56,1229,-0.080966,False,False,False,False,False
987,1908480713824482432,0.35727473,0.35727473,1,1230,-0.507377,False,False,False,False,False
988,2697829972647576960,0.35668457,0.35668457,1,1231,0.172255,False,False,False,False,False
989,337046325900178560,0.35654198,0.55709685,0.64,1232,-0.02404,False,False,False,False,False
990,1318859013493071488,0.3563938,0.49499139,0.72,1234,-0.264314,False,False,False,False,False
991,2858600494141185280,0.35613392,0.35613392,1,1235,0.013966,False,False,False,False,False
992,1228139885339686528,0.3558953,0.3558953,1,1236,-0.004261,False,False,False,False,False
993,3584483193032892416,0.35564537,0.35564537,1,1237,0.032225,False,False,False,False,False
994,2948291780795831168,0.35547522,0.46773056,0.76,1238,0.145811,False,False,False,False,False
995,1263240836277364352,0.35525615,0.35525615,1,1239,0.045437,False,False,False,False,False
996,3508768962622921600,0.35523717,0.55505809,0.64,1240,-0.169372,False,False,False,False,False
997,3937451233279667328,0.35522584,0.40366573,0.88,1241,0.170513,False,False,False,False,False
998,2981948656349157120,0.35517761,0.68303386,0.52,1242,0.166481,False,False,False,False,False
999,2942368883450203776,0.35504098,0.68277112,0.52,1243,-0.180672,False,False,False,False,False
1000,6136344505946976512,0.35467145,0.35467145,1,1245,0.180291,False,False,False,False,False
