# list1_substellar: Gaia Wobble Bet, list built from MANIFEST 0.19
# date 2026-09-25
# git 3e128b1bfb6307d10ea729ae131533238e9160dd
# population: Gaia DR3, parallax_over_error >= 10, 2234316 candidate stars
# score: P_A (an ordering score, not a calibrated probability)
# rank_new skips known DR3 orbit <80 MJ, known planets and Gaia neighbours within 2.0 arcsec
# the frozen bet is rank_new <= 100
rank_new,source_id,score,p_a,p_m2_lt13,rank_raw,ms_offset,known_dr3_orbit80,known_dr3_orbit_any,dr3_acceleration,known_planet,neighbour_2arcsec
923,1431176943768690816,0.70383184,0.70383184,1,1259,0.833929,False,False,False,False,False
924,3619170826383623808,0.70375681,0.70375681,0.48,1260,1.015462,False,True,False,False,False
925,635964431813070848,0.70367549,0.70367549,1,1261,0.527939,False,False,False,False,False
926,5041018993810217984,0.7036119,0.7036119,1,1263,0.597994,False,False,False,False,False
927,2396463353121256448,0.70338502,0.70338502,0.72,1265,0.597734,False,False,False,False,False
928,478854051389786880,0.703366,0.703366,0.68,1266,0.808802,False,False,False,False,False
929,6189035061649770752,0.70333331,0.70333331,1,1267,0.463844,False,False,False,False,False
930,2886405528302243712,0.70308546,0.70308546,1,1270,-0.120707,False,False,False,False,False
931,6403245627824561536,0.70306144,0.70306144,1,1271,0.19749,False,False,False,False,False
932,4860598859498948608,0.70295972,0.70295972,0.4,1272,0.451626,False,False,False,False,False
933,2797745549200773120,0.70290579,0.70290579,1,1275,0.183154,False,False,False,False,False
934,569345026583048832,0.70284424,0.70284424,0.8,1277,0.073697,False,False,False,False,False
935,1496161104627528704,0.70284189,0.70284189,0.32,1278,0.897179,False,True,False,False,False
936,6345403379104806528,0.70281205,0.70281205,1,1279,0.613718,False,False,True,False,False
937,6543507439961404160,0.70277726,0.70277726,0.52,1280,0.550781,False,False,False,False,False
938,6780508064683712896,0.70275763,0.70275763,0.12,1281,0.404016,False,False,False,False,False
939,5537317239560861184,0.70267142,0.70267142,0.2,1284,0.184697,False,False,True,False,False
940,5022540463954913920,0.70262703,0.70262703,0.56,1285,0.02488,False,False,False,False,False
941,6167514939035359616,0.70259534,0.70259534,0.16,1286,0.997739,False,False,False,False,False
942,2112083741570227072,0.70256264,0.70256264,0.4,1287,1.095123,False,False,False,False,False
943,6327575515318207104,0.70255308,0.70255308,0.64,1288,1.102447,False,False,False,False,False
944,595213301073245184,0.70247569,0.70247569,0.08,1290,0.963288,False,False,False,False,False
945,1916983958796151168,0.70230976,0.70230976,0.68,1291,0.348048,False,False,False,False,False
946,6905472680783927680,0.70228654,0.70228654,0.16,1292,0.720529,False,False,False,False,False
947,3492168089389365760,0.70227616,0.70227616,0.4,1294,0.465073,False,False,False,False,False
948,2667641472157510656,0.70222822,0.70222822,0.76,1296,0.315851,False,False,False,False,False
949,5913153644204631936,0.70220129,0.70220129,0.64,1298,0.74507,False,False,False,False,False
950,113045124074462976,0.70199828,0.70199828,0.4,1300,1.18251,False,False,False,False,False
951,5871307021963790336,0.70199048,0.70199048,0.44,1301,0.130311,False,False,False,False,False
952,2865785527751748992,0.70191472,0.70191472,0.36,1302,0.689688,False,False,False,False,False
953,6093970942722222720,0.70151416,0.70151416,0.56,1305,0.989293,False,False,False,False,False
954,5553025824738697600,0.7013151,0.7013151,0.04,1307,0.12327,False,False,True,False,False
955,4167887498708642176,0.70129548,0.70129548,0.04,1308,-0.407846,False,False,False,False,False
956,6048239642780939648,0.70116665,0.70116665,0.48,1310,0.09279,False,False,True,False,False
957,2797745549200763520,0.70115015,0.70115015,1,1311,1.159116,False,False,False,False,False
958,4055999065209453312,0.70110811,0.70110811,1,1313,0.644102,False,False,False,False,False
959,540768508922778496,0.70106964,0.70106964,0,1314,0.30319,False,False,False,False,False
960,2905413713524270336,0.70106472,0.70106472,0.36,1315,0.938374,False,False,False,False,False
961,4033938910534537216,0.70088354,0.70088354,0,1316,0.074747,False,False,False,False,False
962,841260230725724160,0.70082726,0.70082726,0.08,1317,-0.230846,False,False,True,False,False
963,3940052815229913344,0.70073192,0.70073192,1,1318,0.520964,False,False,False,False,False
964,1534831272173203072,0.70070984,0.70070984,0.8,1319,1.035936,False,False,False,False,False
965,4446574040918651904,0.70062042,0.70062042,1,1323,-0.363419,False,False,False,False,False
966,1545970149597276288,0.70057875,0.70057875,0.64,1324,0.386747,False,False,False,False,False
967,3276525447976307456,0.70055899,0.70055899,0.8,1325,0.619675,False,False,False,False,False
968,3070424295451691136,0.70052859,0.70052859,0.16,1326,-0.00906,False,False,False,False,False
969,2991937582048884864,0.70051966,0.70051966,0.44,1327,0.062974,False,False,True,False,False
970,6152043539122515328,0.70039806,0.70039806,0.32,1328,0.963651,False,False,False,False,False
971,2789414446517818112,0.70039783,0.70039783,0.28,1329,0.616421,False,False,False,False,False
972,5371792979543728768,0.7003862,0.7003862,0.72,1330,0.810231,False,False,False,False,False
973,3488182741992010240,0.70036502,0.70036502,0.64,1332,0.643449,False,False,False,False,False
974,6835890568452392576,0.7003413,0.7003413,0,1333,0.504321,False,False,False,False,False
975,4837026464070585600,0.70033831,0.70033831,0.76,1334,0.064321,False,False,False,False,False
976,2635257865421979648,0.70032062,0.70032062,0.24,1335,0.338171,False,True,False,False,False
977,50327361624037120,0.70022487,0.70022487,0.64,1336,-0.252091,False,False,False,False,False
978,6254033894121581952,0.70014703,0.70014703,0.64,1337,-0.247275,False,False,False,False,False
979,145423198893940096,0.70008936,0.70008936,0.36,1339,0.306724,False,False,True,False,False
980,647188212149660800,0.70004393,0.70004393,0.36,1340,0.901291,False,False,False,False,False
981,2595132184998374400,0.70002355,0.70002355,0.28,1342,0.881321,False,False,False,False,False
982,6550009539411277952,0.69994339,0.69994339,0.12,1343,0.645516,False,False,False,False,False
983,2920743757478135680,0.6999391,0.6999391,0.64,1344,1.002165,False,False,False,False,False
984,5983598220321034880,0.69989779,0.69989779,0.28,1345,0.701298,False,False,False,False,False
985,4175568171547798912,0.69985995,0.69985995,0.2,1347,-0.128473,False,False,False,False,False
986,3690472300019032320,0.6997488,0.6997488,0.88,1349,0.723467,False,False,False,False,False
987,6795261758382371840,0.6996043,0.6996043,0.92,1352,-0.074102,False,False,False,False,False
988,5374302717911239168,0.69952833,0.69952833,0.08,1354,0.00303,False,False,False,False,False
989,6025146733201615616,0.69950572,0.69950572,1,1357,0.226386,False,False,False,False,False
990,6166294068811604608,0.69950473,0.69950473,0.48,1358,0.139802,False,False,False,False,False
991,4574048021719710848,0.69943201,0.69943201,1,1359,0.516494,False,False,False,False,False
992,6889942010319163776,0.69940499,0.69940499,0.4,1360,0.877745,False,False,False,False,False
993,395719496180341504,0.69932628,0.69932628,0,1361,0.943386,False,False,True,False,False
994,6391688798544351232,0.69923853,0.69923853,0.2,1362,0.699993,False,False,False,False,False
995,1283453536492339328,0.69920773,0.69920773,1,1363,0.791381,False,False,False,False,False
996,5140757617711484416,0.69903562,0.69903562,0.68,1365,0.554191,False,False,False,False,False
997,1443068608699851008,0.69901214,0.69901214,1,1366,-0.237925,False,False,False,False,False
998,5388639490539546112,0.69900923,0.69900923,0.04,1367,-0.123516,False,False,False,False,False
999,5500509507263759360,0.69896585,0.69896585,0.12,1368,-0.081151,False,False,False,False,False
1000,2642013883339413760,0.69891758,0.69891758,0.28,1369,1.010699,False,False,False,False,False
